"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1784919523197645173","Mon Apr 29 17:07:03 +0000 2024","0","@ARSIPAJA gada malu malunya beacukai udh mempersusah orang giran udh viral aja baru caper","1784992807494832508","","ARSIPAJA","in","","0","0","0","https://x.com/tvaluible/status/1784992807494832508","1283775900513796096","tvaluible"
"1784978141435572484","Mon Apr 29 17:05:51 +0000 2024","0","@judellingham kenapa jerome ngga ngehype yg kemarin beacukai aja yah?? siapa tau kutukannya bisa ngaruh juga terus bubar kan.","1784992503403569623","","judellingham","in","Bandung","0","0","0","https://x.com/seminggyuu/status/1784992503403569623","1675725049","seminggyuu"
"1784990854261956746","Mon Apr 29 17:03:22 +0000 2024","0","@idextratime positif thinking ajalah indonesia ngincer juara 3. kalo juara 1 kan dapet piala nanti takut disita beacukai dan di olimpiade ketemu segrup israel anjing.","1784991881329512937","","idextratime","in","Rawa Belong","0","0","0","https://x.com/heykarez/status/1784991881329512937","522060556","heykarez"
"1784975545333326263","Mon Apr 29 17:01:53 +0000 2024","0","@unmagnetism Beacukai","1784991507579330725","","unmagnetism","in","","0","0","0","https://x.com/Tyusproject/status/1784991507579330725","1652590108825260032","Tyusproject"
"1784878571661701252","Mon Apr 29 16:58:21 +0000 2024","0","@aharifi @andriekaryadi mencari informasi saat ini bukan hal yg sulit. Youtube BeaCukai banyak menerangkan hal ini googling aja. Live Instagram setiap kantor juga banyak mencerahkan. apa susahnya memcari tahu? toh sekarang informasi sangat terbuka lebar","1784990619137663404","","aharifi","in","where the wind blows","0","1","0","https://x.com/HTiowardana/status/1784990619137663404","3270517921","HTiowardana"
"1784883321098428854","Mon Apr 29 16:57:39 +0000 2024","0","@medyrenaldy_ HADUH BOBROK NYA BEACUKAI ISINYA MALING SEMUA APA GMN","1784990441471086762","","medyrenaldy_","in","","0","0","0","https://x.com/hellojbiblee/status/1784990441471086762","1482967552225857537","hellojbiblee"
"1784990381756834205","Mon Apr 29 16:57:25 +0000 2024","0","sebobrok2nya instansi pemerintah dibanding pajak keknya beacukai yah wkwk ga pandang bulu bjiir sumbangan juga disikat","1784990381756834205","","","in","italia","0","0","0","https://x.com/bububganta/status/1784990381756834205","1162719674796105728","bububganta"
"1784989723116888093","Mon Apr 29 16:54:48 +0000 2024","2","positif thinking ajalah indonesia ngincer juara 3. kalo juara 1 kan dapet piala nanti disita beacukai dan ketemu israel anjing.","1784989723116888093","","","in","Rawa Belong","0","4","0","https://x.com/heykarez/status/1784989723116888093","522060556","heykarez"
"1784989604581609586","Mon Apr 29 16:54:19 +0000 2024","0","gonjang-ganjing beacukai ini juga makin makin wkakaakakak","1784989604581609586","","","in","","0","0","0","https://x.com/fissamudera/status/1784989604581609586","1080289568396472320","fissamudera"
"1784873928046813242","Mon Apr 29 16:52:45 +0000 2024","0","@beacukaiRI @beacukaitemas Ganti asn beacukai dg AI.","1784989209113268643","","beacukaiRI","in","","0","0","0","https://x.com/idmilanplus/status/1784989209113268643","2782605038","idmilanplus"
"1784988737241485801","Mon Apr 29 16:50:53 +0000 2024","0","beacukai cuk nya jancuk","1784988737241485801","","","in","","0","0","0","https://x.com/maulidmoon/status/1784988737241485801","1378030031683809281","maulidmoon"
"1784986815482695834","Mon Apr 29 16:50:19 +0000 2024","0","@MasMasBiassaa Beacukai Pejabat poster Wasit Towel Jerome","1784988597902565633","","MasMasBiassaa","in","","0","0","0","https://x.com/GregPudya/status/1784988597902565633","245336191","GregPudya"
"1784800783793565981","Mon Apr 29 16:50:10 +0000 2024","2","@AkasyahArchie @Neunzig4 @howtodresvvell DevKit alias hardware buat porting game ke console kayak nintendo switch ketahan di beacukai","1784988558677434697","","AkasyahArchie","in","","0","0","0","https://x.com/anw_pecirotan/status/1784988558677434697","1107050111102644224","anw_pecirotan"
"1784987355847516306","Mon Apr 29 16:49:15 +0000 2024","0","@plisitin Beacukai: GUA LAGI AJA ANJENG!!","1784988326149362000","","plisitin","in","Indonesia","0","0","0","https://x.com/ususalus/status/1784988326149362000","319742074","ususalus"
"1784848345191895346","Mon Apr 29 16:48:46 +0000 2024","0","@prastow @agusbudijanto @HsYajib Berarti poinnya harus kita viralkan terkait permasalahan yg ada di beacukai agar all clear","1784988208109117736","","prastow","in","","0","0","0","https://x.com/RedhoDeanF/status/1784988208109117736","464689193","RedhoDeanF"
"1784987355847516306","Mon Apr 29 16:48:40 +0000 2024","421","@plisitin masih seputar beacukai ajg","1784988179864674764","","plisitin","in","Yogyakarta, Indonesia","0","1","2","https://x.com/su666oii/status/1784988179864674764","1040186049215979520","su666oii"
"1784986815482695834","Mon Apr 29 16:47:45 +0000 2024","3","@MasMasBiassaa 1. Pejabat beacukai 2. Wasit jembut 3. Jerome","1784987951509987658","","MasMasBiassaa","in","Jakarta Capital Region","0","0","0","https://x.com/arifmhd/status/1784987951509987658","174212561","arifmhd"
"1784987773742800925","Mon Apr 29 16:47:03 +0000 2024","0","beacukai ngentot","1784987773742800925","","","in","","0","2","0","https://x.com/Coldgameuta/status/1784987773742800925","1086062010817699841","Coldgameuta"
"1784986955564061037","Mon Apr 29 16:43:48 +0000 2024","0","Wasit putusan MK beacukai ga ada yang bener.... dah lahh","1784986955564061037","","","in","","0","0","0","https://x.com/zhonglicist/status/1784986955564061037","1302823001340047360","zhonglicist"
"1784711478551195710","Mon Apr 29 16:42:30 +0000 2024","0","@sheltyjulia Sebenrnya staff beacukai tuh paham aturannya sendiri gak sih? Heran gue.","1784986629469508020","","sheltyjulia","in","","0","0","0","https://x.com/MKyoStarlight/status/1784986629469508020","954607920984899590","MKyoStarlight"
"1784986043290411279","Mon Apr 29 16:40:10 +0000 2024","0","Wasit e cosplay beacukai","1784986043290411279","","","in","","0","0","0","https://x.com/MrFatoni_/status/1784986043290411279","1139408727197405184","MrFatoni_"
"1784984740543783201","Mon Apr 29 16:40:04 +0000 2024","0","Akun cilik-ku kalo anjing2in beacukai takut tidak ternotice","1784986016002269311","","bluefeathersy","in","","0","0","0","https://x.com/bluefeathersy/status/1784986016002269311","1251543400806899714","bluefeathersy"
"1784829681570828724","Mon Apr 29 16:38:39 +0000 2024","0","@niwseir @beacukaiRI @prastow @ItjenKemenkeu kepala beacukai aja tersangka korupsi bukan karna lewat audit justru lewat kelakuan anaknya gmna kalau di audit satu parsatu pasti ketahuan semua taikklah","1784985660044271991","","niwseir","in","Makassar, Indonesia","0","0","0","https://x.com/idhamsetiawan_/status/1784985660044271991","3138839180","idhamsetiawan_"
"1784985562601959915","Mon Apr 29 16:38:16 +0000 2024","5","malak pake beacukai tapi yg kek begini berkeliaran. emang negara tolol.","1784985562601959915","","","in","internet","0","0","0","https://x.com/tukangmikwir/status/1784985562601959915","62477895","tukangmikwir"
"1784892500592766978","Mon Apr 29 16:35:39 +0000 2024","0","@Minnie_imut Kl kekurangan pasti bukan petugas beacukai upss","1784984905962885307","","Minnie_imut","in","","0","0","0","https://x.com/wibisonoaji2/status/1784984905962885307","1604673293621301248","wibisonoaji2"
"1784984726232817706","Mon Apr 29 16:34:56 +0000 2024","0","Era Suharto Menkeu Ali Wardhana pernah bubarkan @beacukai karena sering korupsi di era rezim mukidi sengaja memeras rakyat untuk tutupi utang yg makin parah #rezimgarongapbn https://t.co/czbHN8m4YW","1784984726232817706","","","in","","0","0","0","https://x.com/RioOchou/status/1784984726232817706","1758040418653241344","RioOchou"
"1784983910230921350","Mon Apr 29 16:31:42 +0000 2024","0","Katanya dibawah 1 dollar bebas beacukai. Ya gua iseng beli sendok teh harga 0.1 dollar udah ketahan beacukai 2 minggu kena biaya adminstrasi 7000 sama biaya apa gt total 15.000. Dosa lu semua.","1784983910230921350","","","in","","0","0","0","https://x.com/sforsomethinggg/status/1784983910230921350","1500771238503133184","sforsomethinggg"
"1784983355425165398","Mon Apr 29 16:29:29 +0000 2024","0","jerome tolong dukung beacukai dong pls kasi semangat biar kinerjanya makin bagus lagi","1784983355425165398","","","in","chili ","0","0","0","https://x.com/mengeroyok/status/1784983355425165398","1560579878260723713","mengeroyok"
"1784863477628317744","Mon Apr 29 16:27:47 +0000 2024","2","@tempodotco Yg ortunya kerja di beacukai biasanya anak nya tajir² tp parah² pergaulannya mungkin banyak makan Haram.","1784982924145934435","","tempodotco","in","","0","0","0","https://x.com/runaway8678/status/1784982924145934435","1610700233310339072","runaway8678"
"1784965355884130660","Mon Apr 29 16:24:34 +0000 2024","0","@sosmedkeras Afiliasi beacukai","1784982116654346371","","sosmedkeras","lt","Left of right under the above","0","0","0","https://x.com/sinnersa1nt/status/1784982116654346371","156128337","sinnersa1nt"
