"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1773336147520860224","Thu Mar 28 13:07:39 +0000 2024","1","Kantor Wilayah @BCkanwilAceh @bckanwilpapua dan @BC_Jayapura bersinergi gagalkan pengiriman seribu butir pil koplo Y pada 19 Maret 2024. Selengkapnya https://t.co/Qxpb26Qcqe https://t.co/IXY3AmKU1x","1773336147520860224","https://pbs.twimg.com/media/GJwn07EaUAAQkHv.jpg","","in","Indonesia","0","1","2","https://x.com/beacukaiRI/status/1773336147520860224","2940183750","beacukaiRI"
"1773334133193736274","Thu Mar 28 12:59:38 +0000 2024","0","Baru beli HP dari luar negeri tapi gak bisa dipake karena gaada sinyal? Bisa jadi gak ada IMEI nya tuh. Terus gimana dong cara daftarin IMEI nya? Yuk simak video berikut. #BeaCukai #BeaCukaiSibolga #BCSibolgaNauli #BeaCukaiMakinBaik https://t.co/7v1KQcmwSt","1773334133193736274","https://pbs.twimg.com/ext_tw_video_thumb/1773333789164568576/pu/img/9lzbqUGvlgrgGidw.jpg","","in","Kota Sibolga, Indonesia","0","0","0","https://x.com/beacukaisibolga/status/1773334133193736274","1111193917058252800","beacukaisibolga"
"1773288967976133044","Thu Mar 28 12:20:21 +0000 2024","0","@ARSIPAJA Udah mau respect kirain bilang lebay ke beacukai","1773324245625454841","","ARSIPAJA","in","Indonesia","0","0","0","https://x.com/korbankomet/status/1773324245625454841","1229636716329197569","korbankomet"
"1773307090607472800","Thu Mar 28 11:12:11 +0000 2024","2","Halo Tuan dan Puan Pada hari ini Bea Cukai Batam melakukan kegiatan Customs Visit Customer ke PT. Musim Mas sebuah perusahaan yang bergerak di industri CPO dan turunannya dengan pangsa pasar ekspor dan penjualan domestik. Yuk simak postingan berikut https://t.co/1kDiQyltQc","1773307090607472800","https://pbs.twimg.com/media/GJwNZO7bwAA4ia7.jpg","","in","Kota Batam, Kepulauan Riau","0","0","0","https://x.com/beacukai_batam/status/1773307090607472800","262948949","beacukai_batam"
"1773306540235067836","Thu Mar 28 11:10:00 +0000 2024","0","Menteri Perdagangan (Mendag) Zulkifli Hasan menilai pemeriksaan barang bawaan bagi penumpang pesawat dari luar negeri merupakan hal yang wajar dan sudah diterapkan di banyak negara lain. #Mendag #BeaCukai #Penerbangan #MedcomId https://t.co/IZvN83QQN9","1773306540235067836","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/medcom_id/status/1773306540235067836","902837643024539651","medcom_id"
"1773297252716474831","Thu Mar 28 10:48:25 +0000 2024","0","@pompomfess Jaga jaga duit sama persiapan thread beacukai nder aowkaowkwoq","1773301109223723416","","pompomfess","in","𝕱𝖔𝖓𝖙𝖆𝖎𝖓𝖊, 𝕿𝖊𝖞𝖛𝖆𝖙","0","0","0","https://x.com/d0dcodoco/status/1773301109223723416","1397423641202102276","d0dcodoco"
"1773299259481157716","Thu Mar 28 10:47:25 +0000 2024","1","kaya sedih gitu lho dari semua isi berita semuanya bikin ngelus dada doang. yg terbaru politik dinasti korupsi timah aturan beacukai dan kenaikan2 harga Trus orang2 itu masih ga ngerasa ada yg salah sama kepemimpinan jkw? gini amat nasib indonesia ya.","1773300856571482147","","dhyeraa","in","Jakarta, Indonesia","0","0","0","https://x.com/dhyeraa/status/1773300856571482147","94970975","dhyeraa"
"1772930862222315811","Thu Mar 28 10:39:48 +0000 2024","0","@aipsnbrp Gara2 jastiper barang pindahan kakak gw udah 2 bulan ketahan beacukai ","1773298941188084183","","aipsnbrp","in","Kota Tangerang, Banten","0","0","0","https://x.com/dwifortuna/status/1773298941188084183","43538468","dwifortuna"
"1773293385484234870","Thu Mar 28 10:17:43 +0000 2024","0","WTB WTS IPHONE iPhone 13 Promax 128gb kedaftar di beacukai setara ibox bh 87% mulusss gaada minus tinggal pake aja 12 8 nego dikit #zonauang #zonajajan #zonaba #zonabu https://t.co/EgTbf4XTkF","1773293385484234870","https://pbs.twimg.com/media/GJwA7bOakAAB_7P.jpg","","in","","0","0","0","https://x.com/ihzaraihann/status/1773293385484234870","1324924657137446914","ihzaraihann"
"1773293379876491506","Thu Mar 28 10:17:42 +0000 2024","6","Kantor Wilayah @bckanwiljakarta berikan izin kawasan berikat (KB) kepada PT Hucross Xulong Indonesia perusahaan yang bergerak di industri pencelupan atau dyeing manufaktur ke merk pakaian Global pada hari Rabu (20/03). https://t.co/uBWc5WIAtG https://t.co/8QcohAmdHY","1773293379876491506","https://pbs.twimg.com/media/GJwA7ejbUAAxNZ4.jpg","","in","Indonesia","0","1","2","https://x.com/beacukaiRI/status/1773293379876491506","2940183750","beacukaiRI"
"1773293162317947276","Thu Mar 28 10:16:50 +0000 2024","2","Bea Cukai Langsa hentikan kendaraan yang mengangkut rokok ilegal di Jalan Raya Medan-Banda Aceh Jumat (22/03). Dari penindakan itu petugas menyita 332.800 batang rokok ilegal berbagai merek senilai Rp547.764.000. https://t.co/cYLc0ne6HF https://t.co/xkiIaPABwq","1773293162317947276","https://pbs.twimg.com/media/GJwAd4MbgAAFYzl.jpg","","in","Indonesia","0","0","2","https://x.com/beacukaiRI/status/1773293162317947276","2940183750","beacukaiRI"
"1773285707563282690","Thu Mar 28 09:47:13 +0000 2024","0","WTB WTS gaada yang jelas punya iphone 11 128gb kedaftar di beacukai bisa dualsim kaya android mulus gaada mines tinggal pake aja 6 4 negooo #zonauang #zonajajan #zonaba #zonabu https://t.co/Xbo9nCR15H","1773285707563282690","https://pbs.twimg.com/media/GJv58ZabgAAiOaF.jpg","","in","","0","1","0","https://x.com/ihzaraihann/status/1773285707563282690","1324924657137446914","ihzaraihann"
"1773283043437850668","Thu Mar 28 09:36:38 +0000 2024","1","WTS / WTB *Iphone XR 128GB WHITE* EX Inter Japan J/A (Pemakaian Cewe / Anak Kpopers) Tahun pembelian Januari 2023 Alasan Jual upgrade Ip Bosen pake 11. Body 99% mulus BH 82% Imei terdaftar beacukai aman all operator 6.7jt (Nego) - dom Jakbar dan Tangerang - COD #zonauang https://t.co/tOin8CojOw","1773283043437850668","https://pbs.twimg.com/media/GJv3ZM0aUAARwQ6.jpg","","in","","0","1","0","https://x.com/shanondz_t/status/1773283043437850668","1358778315415298052","shanondz_t"
"1773277394662547765","Thu Mar 28 09:14:11 +0000 2024","2","Terpantau Beacukai Kualanamu rame banget sama pejabat-pejabatnya. Imbas abis viral di Instagram kapan hari kali ya ","1773277394662547765","","","in","Around The Universe","0","0","0","https://x.com/nikkoilham/status/1773277394662547765","217083711","nikkoilham"
"1773218196692082986","Thu Mar 28 09:06:25 +0000 2024","2","@pvrvn0ia sini kak.. beacukai juga murah kok.. dengan memakai orang dalem","1773275440137834890","","pvrvn0ia","in","Bandung, Indonesia","0","0","0","https://x.com/keladwiyolanda/status/1773275440137834890","1550629251183165440","keladwiyolanda"
"1773272808514101741","Thu Mar 28 08:55:58 +0000 2024","0","Ribut Aturan Baru Bea Cukai Mendag: Bayar dong Pajak sebagai Warga Negara! #Mendag #ZulkifliHasan #Jastip #BeaCukai #PRMN Selengkapnya: https://t.co/hikHtlr60c via @YouTube","1773272808514101741","","","in","Indonesia","0","0","0","https://x.com/pikiran_rakyat/status/1773272808514101741","58880688","pikiran_rakyat"
"1773272517790072898","Thu Mar 28 08:54:50 +0000 2024","0","Melalui Press Release ini diharapkan masyarakat dapat memperoleh informasi terkait pelaksanaan APBN dan dampaknya bagi perekonomian sekaligus mengedukasi masyarakat untuk bersama-sama mengawal keuangan negara. #BeaCukai #BeaCukaiSibolga #BCSibolgaNauli #BeaCukaiMakinBaik https://t.co/30di9Wijrg","1773272527260770741","https://pbs.twimg.com/media/GJvt9CAaUAACPTW.jpg","beacukaisibolga","in","Kota Sibolga, Indonesia","0","0","0","https://x.com/beacukaisibolga/status/1773272527260770741","1111193917058252800","beacukaisibolga"
"1773095714022650178","Thu Mar 28 08:46:19 +0000 2024","0","@galantbellamy kan bukan unit inter bang jadi bukan tempatnya cek di beacukai. Unit ibox/digimap/gdn gk perlu cek2 imei sih selama sy dagang. Semua udh di urus sama distributornya masing2z","1773270382016897443","","galantbellamy","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/MulkyIcal/status/1773270382016897443","1467686216686456835","MulkyIcal"
"1773268824072061142","Thu Mar 28 08:40:08 +0000 2024","1"," cara kita tahu imei iPhone terdaftar selamanya atau 3 bulan aja itu gimana ya? soalnya sodara sender mau jual iPhone beacukai terdaftar katanya tinggal cek imei aja tp takut yg ga selamanya","1773268824072061142","","","in","Indonesia","0","2","0","https://x.com/tanyakanrl/status/1773268824072061142","1331650559518990336","tanyakanrl"
"1773266414041776604","Thu Mar 28 08:30:33 +0000 2024","17","Kinerja APBN hingga Maret 2024 tetap terjaga surplus dengan kinerja secara keseluruhan yang on-track. Informasi kinerja #UangKita dari sektor kepabeanan dan cukai bisa cek infografis berikut ini https://t.co/0JxWbsUNDT","1773266414041776604","https://pbs.twimg.com/media/GJvoZ5xaIAAq_jA.jpg","","in","Indonesia","18","2","17","https://x.com/beacukaiRI/status/1773266414041776604","2940183750","beacukaiRI"
"1773231248137130256","Thu Mar 28 07:52:11 +0000 2024","1","@ternyatagalak belom pernahh wkwkwk cmn kmrn nyari tau krn just in case beli hp di sini trs mau ke indo ntar hp nya gmn tp baca baca gampang sih kayaknya jd pas nyampe airport lgsg ke beacukai aja trs bayar deh sesuai harga barangnya","1773256760104456296","","ternyatagalak","in","","0","0","0","https://x.com/trashyuwu/status/1773256760104456296","788861220","trashyuwu"
"1773255065857302706","Thu Mar 28 07:45:27 +0000 2024","1","T. Wts wtb want to sell buy jual beli #zonauang #khilafclub #lapakcot iPhone 13 256GB Green - Sudah beacukai all sim permanen - BH 81% - Kelengkapan HP kabel &amp; case - All part ori belum pernah service Tanya2 foto dll cek aja https://t.co/z9XpupPEHe","1773255065857302706","","","in","@sibernasi","0","0","0","https://x.com/hauteasfuque/status/1773255065857302706","1069458268030791680","hauteasfuque"
"1773254142376480884","Thu Mar 28 07:41:47 +0000 2024","0","T. Wts wtb want to sell buy jual beli #zonauang #khilafclub #lapakcot iPhone XR 128GB Blue - Sudah beacukai - BH 78% - Ada baret di layar bawah bekas kegesek sama HP lain di dalam tas (pakein TG beres) - Fullset original Tanya2 foto dll cek aja https://t.co/DoSykwF2wH","1773254142376480884","","","in","@sibernasi","0","0","0","https://x.com/hauteasfuque/status/1773254142376480884","1069458268030791680","hauteasfuque"
"1773241745947426827","Thu Mar 28 06:52:32 +0000 2024","0","OPEN UNLOCK IMEI BEACUKAI &amp; KEMENPRIN PERMANEN Paket 3 Bulan 150K Paket 6 Bulan 200K Paket 1 Tahun 300K Paket Beacukai Permanen 500K Paket Kemenprin Permanen 400k PROSES 1-2 JAM PEMBAYARAN SETELAH SELESAI UNLOCK. TERDAFTAR DI WEB #Trending #zonauang https://t.co/HpLWwmZBSz","1773241745947426827","https://pbs.twimg.com/media/GJvR-GsbAAAf5KX.jpg","","in","EXPO","0","0","0","https://x.com/suardiman860/status/1773241745947426827","1634576203356205056","suardiman860"
"1773219566337900597","Thu Mar 28 05:32:19 +0000 2024","1","@hzboy There s CUK in BEACUKAI wkwkwk","1773221558649020722","","hzboy","in","","0","0","0","https://x.com/marjono__/status/1773221558649020722","111775878","marjono__"
"1773219071665778751","Thu Mar 28 05:22:30 +0000 2024","0","Diharapkan dengan adanya sosialisasi ini para stakeholder Bea Cukai Sibolga memahami dampak buruk gratifikasi termasuk hukuman/sanksi yang diterima jika melakukan gratifikasi. #BeaCukai #BeaCukaiSibolga #BCSibolgaNauli #BeaCukaiMakinBaik https://t.co/68lEjtSDmp","1773219087985860692","https://pbs.twimg.com/media/GJu9WM5bsAASeWx.jpg","beacukaisibolga","in","Kota Sibolga, Indonesia","0","0","0","https://x.com/beacukaisibolga/status/1773219087985860692","1111193917058252800","beacukaisibolga"
"1773198531278373244","Thu Mar 28 04:00:48 +0000 2024","21","Sudah sampai Medan. Berangkat dari Jogja nggak declare apa-apa. Ke KL beli banyak barang nyampe Indonesia masuk beacukai malah disuruh masuk greenline dan nggak diperiksa sama sekali. Emang butuh eksposur konten &amp; biar keliatan kerja aja ini kayanya","1773198531278373244","","","in","Around The Universe","0","1","3","https://x.com/nikkoilham/status/1773198531278373244","217083711","nikkoilham"
"1773192835132539165","Thu Mar 28 03:38:10 +0000 2024","0","Help!! Ada yg pernah dapet paket dari US ga? Mau tau dong alurnya gimana dan bea cukainya gimana? #beacukai #paketinternasional","1773192835132539165","","","in","Jember, Jawa Timur","0","1","0","https://x.com/kanianoona/status/1773192835132539165","43272634","kanianoona"
"1772917851851997559","Thu Mar 28 03:35:22 +0000 2024","0","@FOODFESS2 Garae roti ga seberapa ini beacukai sampe bikin aturnya yg bener2 nyusahin","1773192129428299783","","FOODFESS2","in","","0","0","0","https://x.com/richgirlmuah/status/1773192129428299783","3649558098","richgirlmuah"
"1773189527735042454","Thu Mar 28 03:25:02 +0000 2024","0","degdegan itu pas liat notifikasi barang masuk kena jalur merah di beacukai","1773189527735042454","","","in","","0","0","0","https://x.com/xxdill_/status/1773189527735042454","2957453331","xxdill_"
"1773187734024171652","Thu Mar 28 03:17:57 +0000 2024","0","Kepala Bidang Kepatuhan Internal Kanwil DJBC Bali NTB dan NTT Yacobus Agus Wahyudiono. Dalam kesempatan tersebut disampaikan materi terkait pentingnya menjaga integritas dimanapun ditugaskan. #BeaCukaiMakinBaik #TerdepanTerbaik #Bintal https://t.co/BDrYJw0a4B","1773187744203780172","https://pbs.twimg.com/media/GJug159aUAAnE73.jpg","BeacukaiAtambua","in","","0","0","0","https://x.com/BeacukaiAtambua/status/1773187744203780172","1299585663512113153","BeacukaiAtambua"
"1773187734024171652","Thu Mar 28 03:17:54 +0000 2024","0","Rabu 27 Maret 2024 Bea Cukai Atambua melaksanakan Kegiatan Pembinaan Mental Pegawai Penguatan Integritas melalui Pemahaman Ideologi dan Kebangsaan serta Sehat Mental pada saat Bertugas di Remote Area. Narasumber kegiatan pembinaan mental tersebut yaitu https://t.co/QfDaDnbxwG","1773187734024171652","https://pbs.twimg.com/media/GJugxsraEAA2QW1.jpg","","in","","0","1","0","https://x.com/BeacukaiAtambua/status/1773187734024171652","1299585663512113153","BeacukaiAtambua"
"1773179339812573594","Thu Mar 28 03:03:37 +0000 2024","1","Lagian aturan beacukai per org max bawa barang baru senilai $500 (&amp; barangnya tdk utk dibawa pergi lagi ke LN) tuh udah jln dan gak mslh kan? Krn ya secara logika tuh ya masuk2 aja. Yg gak masuk tuh aturan baru yg apa lah segala pembalut dibatesi 5 doang. Gak aplikatif.","1773184136850571340","","tey_saja","in","Berlin, Germany","0","0","0","https://x.com/tey_saja/status/1773184136850571340","59718604","tey_saja"
"1773170843545145531","Thu Mar 28 02:10:49 +0000 2024","0","mendapatkan gambaran yang lebih komprehensif terkait kondisi di perbatasan sehingga dapat memberikan rumusan kebijakan yang dapat meningkatkan pertumbuhan ekonomi wilayah perbatasan. #BeaCukaiMakinBaik #TerdepanTerbaik #Sinergi #KunjunganKerja https://t.co/H5ygek1cew","1773170852659445775","https://pbs.twimg.com/media/GJuRT3hbUAARN3X.jpg","BeacukaiAtambua","in","","0","0","0","https://x.com/BeacukaiAtambua/status/1773170852659445775","1299585663512113153","BeacukaiAtambua"
"1773170843545145531","Thu Mar 28 02:10:48 +0000 2024","0","Kepala Seksi Bimbingan Kepatuhan dan Hubungan Masyarakat I Gusti Agung Ayu Ari Tiastary Kepala Seksi Perijinan dan Fasilitas I Eucherius Clemens Parera. Kepala Bidang Fasilitas Kepabeanan dan Cukai menyampaikan bahwa kunjungan tersebut dilaksanakan dalam rangka https://t.co/oOjEHlf5PX","1773170848167346341","https://pbs.twimg.com/media/GJuRQAta0AAO2Dc.jpg","BeacukaiAtambua","in","","0","1","0","https://x.com/BeacukaiAtambua/status/1773170848167346341","1299585663512113153","BeacukaiAtambua"
"1773170843545145531","Thu Mar 28 02:10:47 +0000 2024","1","Selasa 26 Maret 2024 Bea Cukai Atambua menerima kunjungan dari Kantor Wilayah DJBC Bali NTB dan NTT yang diwakili oleh Kepala Bidang Fasilitas Kepabeanan dan Cukai Buhari Sirait Kepala Bidang Kepatuhan Internal Yacobus Agus Wahyudiono https://t.co/dpX7mNYRjo","1773170843545145531","https://pbs.twimg.com/media/GJuRL5ub0AANNpk.jpg","","in","","0","1","0","https://x.com/BeacukaiAtambua/status/1773170843545145531","1299585663512113153","BeacukaiAtambua"
"1773148419869040688","Thu Mar 28 00:41:41 +0000 2024","0","Beacukai musuh umat","1773148419869040688","","","in","SHE/HER, 19 || ENFJ","0","0","0","https://x.com/Udamgkeju/status/1773148419869040688","1077055693553729536","Udamgkeju"
"1773058446205628832","Wed Mar 27 23:51:18 +0000 2024","0","@niwseir Tapi aturan 3in1 ini aturan baik sih. Utk ngurangin penggunaan mobil yg cuma digunain utk 1-2 org doang. Kalo soal beacukai ini jelas banyak yg jelek. Harga2 dibikin mahal. Tapi itu bertujuan utk mempersulit impor sih...","1773135741654061335","","akubukanako","in","DKI Jakarta, Indonesia","0","1","0","https://x.com/akubukanako/status/1773135741654061335","778692608","akubukanako"
"1773133251919352253","Wed Mar 27 23:41:25 +0000 2024","0","Anjir harus rame dulu biar ga kena beacukai??? Najis dah...","1773133251919352253","","","in","AR 60 Asia, HSR 66 | 19+","0","0","0","https://x.com/XALATVS/status/1773133251919352253","1193831652276883456","XALATVS"
"1772588307710349350","Wed Mar 27 23:39:54 +0000 2024","0","@timpenguinnas Mungkin beacukai mau buka indomart cabang langit Pan.","1773132872070668617","","timpenguinnas","in","","0","0","0","https://x.com/ferryeren/status/1773132872070668617","1619724814532632576","ferryeren"
"1767810175421886573","Wed Mar 27 23:03:15 +0000 2024","0","@twilightwaku @indria_vitri Klo selain beacukai bongkar dan tanpa ket apa2 jatuhnya kriminal sih ingat kan beberapa waktu lalu barang penumpang ilang dll? No comment sih klo ini he he","1773123648317981078","","twilightwaku","in","seoul","0","0","0","https://x.com/ansorimohamad87/status/1773123648317981078","371345781","ansorimohamad87"
"1773114785258770748","Wed Mar 27 22:28:02 +0000 2024","0","Ini kenapa beacukai kok mempermasalahkan buku sampai dipajak gede2an. Gimana mau Indonesia Emas kalau buat kebutuhan bangsa sendiri sampai dipajakin habis2an Pak @prabowo dan Pak @jokowi","1773114785258770748","","","in","Kota Tasikmalaya, Jawa Barat","0","0","0","https://x.com/Neonboxyellow/status/1773114785258770748","259119366","Neonboxyellow"
"1773106746074026309","Wed Mar 27 21:56:05 +0000 2024","0","Mau gajimu banyak tapi gak berkah? Kerja lah di beacukai","1773106746074026309","","","in","","0","0","0","https://x.com/silemakberlebih/status/1773106746074026309","1632872422373482497","silemakberlebih"
"1773103621153911032","Wed Mar 27 21:52:09 +0000 2024","0","@arkhamclinic Ga berubah banyak ternyata ya Harusnya beda sih orang beacukai makin banyak yang capable dan jujur.","1773105755182276743","","arkhamclinic","in","Jakarta, Indonesia","0","1","0","https://x.com/goldydharmawan/status/1773105755182276743","154494791","goldydharmawan"
"1539161000762560512","Wed Mar 27 21:48:56 +0000 2024","0","@bravobeacukai Kak mau tanya biasanya kan tagihan beacukai sama tagihan saat sudah di chat oleh pihak pos itu kan berbeda nah apakah saat barang sudah sampai di beacukai kita bisa ambil sendiri agar tidak dikenakan biaya pengiriman pos??","1773104947401314368","","bravobeacukai","in","","0","1","0","https://x.com/keysaa0802/status/1773104947401314368","1749591138863050752","keysaa0802"
"1773095386896331043","Wed Mar 27 21:10:57 +0000 2024","0","pantesan @C_IndahJKT48 beli buku 75k mintanya 500k emang ga beres nih beacukai.","1773095386896331043","","","in","Side 3","0","0","0","https://x.com/ramadhandirsl/status/1773095386896331043","184059848","ramadhandirsl"
"1773077012338368860","Wed Mar 27 19:57:56 +0000 2024","0","Selain pendidikan huru hara minggu ini yg disebabkan aturan 'nyeleneh' pemerintah adalah imigrasi dan beacukai paling gak masuk akal soal 'pembalut' duh gusti ini..","1773077012338368860","","","in","Seoul, Republic of Korea","0","0","0","https://x.com/junda_jhrj/status/1773077012338368860","1637286990982037506","junda_jhrj"
"1773004706991739094","Wed Mar 27 19:42:46 +0000 2024","89","@ShamsiAli2 Beacukai dtambahin aturan a b c d Pajak ada TER jdi gila2 an Dampaknya rakyat makin tercekik Eh dengan enteng nya bangun patung trilyunan Apakah masih bisa mereka disebut MANUSIA ???","1773073193458077830","","ShamsiAli2","in","Indonesia","1","3","11","https://x.com/WIRA_SONIC/status/1773073193458077830","2658701862","WIRA_SONIC"
"1772696636944253204","Wed Mar 27 19:11:24 +0000 2024","0","@gestiey Ketahan di beacukai ","1773065302789500975","","gestiey","in","","0","1","0","https://x.com/LesFeuilleis/status/1773065302789500975","1160447847017246720","LesFeuilleis"
"1773052468311515428","Wed Mar 27 18:20:25 +0000 2024","0","akhirnya baca berita beacukai itu jg waduh anjing baca berita hamil diatas 35 tahun riskan jg wadawww baca opini begini jg rasanya makin sia sia idup w udah ah baiknya gw tidur seharian aja","1773052471935439345","","leyehleye","in","","0","0","0","https://x.com/leyehleye/status/1773052471935439345","68342673","leyehleye"
"1773049886973288659","Wed Mar 27 18:10:09 +0000 2024","0","Mahkotamu king urus sendiri di beacukai https://t.co/vcHoQUqteU","1773049886973288659","https://pbs.twimg.com/media/GJsjefGagAIH97a.jpg","","in","vanillabaka","0","0","0","https://x.com/cainkyungjoon/status/1773049886973288659","1418774124155994113","cainkyungjoon"
"1773034628963525017","Wed Mar 27 17:09:31 +0000 2024","0","Pegawai beacukai (?) gaada yg perempuan kah? Ga intrupsi masalah hal ini samsek? Aneh skali masa ga merasa dirugikan :(((((((","1773034628963525017","","","in","","0","0","0","https://x.com/lazadud257804/status/1773034628963525017","1698715331961962496","lazadud257804"
"1773027618364780747","Wed Mar 27 16:41:40 +0000 2024","0","info loker dishub/beacukai","1773027618364780747","","","in","","0","1","0","https://x.com/Rojo_lele666/status/1773027618364780747","1461244370523340804","Rojo_lele666"
"1773019461857006011","Wed Mar 27 16:09:15 +0000 2024","0","ini yg kerja di beacukai pecat semua ajalah anjg gaguna lu semua","1773019461857006011","","","in","sbt thingy","0","1","0","https://x.com/biskualt/status/1773019461857006011","1357609628654178305","biskualt"
"1773013746861895773","Wed Mar 27 15:46:32 +0000 2024","2","Orang beacukai ngeselin pokoknya fakk kta gw mah","1773013746861895773","","","in","MINOR HOMOPHOBIC DNI❗","0","0","0","https://x.com/FumiOnigiri/status/1773013746861895773","1676795469014663168","FumiOnigiri"
"1773010495986962743","Wed Mar 27 15:33:37 +0000 2024","0","Kalo masnya ga pernah ngerasain haid ga usah koar2 sama kata bawa seperlunya hanya karena aturan sampah beacukai soal pembalut. Perempuan kalo menstruasi ribet mas. Ini ga bs ditahan kaya BAK / BAB jadi stop komentar aneh dan mendebat perempuan ini bukan ranah kamu.","1773010495986962743","","","in","Fan Account of day6 ","0","0","0","https://x.com/nonunanaa/status/1773010495986962743","1196579469588230144","nonunanaa"
"1773004764986413541","Wed Mar 27 15:10:51 +0000 2024","0","Buat masnya &amp; mas2 lain yg belum tau &amp; belum paham termasuk staff yg bikin putusan aturan di beacukai coba baca ini &amp; dipahami sampai masuk meresap ke pembuluh darah otak kalo perlu","1773004764986413541","","","in","","0","0","0","https://x.com/Neko4636/status/1773004764986413541","1294638323558838272","Neko4636"
"1772999627337261369","Wed Mar 27 14:50:26 +0000 2024","0","Sehat² beacukai @LezhinComics_US https://t.co/FJw71jBxsR","1772999627337261369","https://pbs.twimg.com/media/GJr1w5jbMAE6R7W.jpg","","in","vanillabaka","0","0","0","https://x.com/cainkyungjoon/status/1772999627337261369","1418774124155994113","cainkyungjoon"
